  2347  2.0291091E+09  0.069999910   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3873406711E+50 3.81476E-12  9.72344E-01 8.09E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2348  2.0291124E+09  0.069999896   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3873265483E+50 4.39775E-12  9.72327E-01 8.11E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2349  2.0291158E+09  0.069999880   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3873124243E+50 5.06590E-12  9.72311E-01 8.13E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2350  2.0291191E+09  0.069999861   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3872982992E+50 5.83486E-12  9.72294E-01 8.15E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2351  2.0291224E+09  0.069999840   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3872841727E+50 6.71426E-12  9.72278E-01 8.17E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2352  2.0291257E+09  0.069999815   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3872700448E+50 7.72424E-12  9.72261E-01 8.19E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2353  2.0291291E+09  0.069999787   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3872559154E+50 8.87605E-12  9.72245E-01 8.21E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2354  2.0291324E+09  0.069999755   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3872417843E+50 1.01953E-11  9.72229E-01 8.22E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2355  2.0291357E+09  0.069999718   3.25421  -4.13399  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3872276513E+50 1.16943E-11  9.72213E-01 8.24E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2356  2.0291390E+09  0.069999675   3.25421  -4.13399  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3872135164E+50 1.34049E-11  9.72197E-01 8.26E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
