M2	R2	Per	Sep	logJ	logjtot	logMLR2	zeta	logT2	log(g2)	logL2	Pdot	logt	BMag	VMag	RMag	IMag	JMag	HMag	KMag	SpT
Msun	Rsun	h	Rsun	[10-7J.s]	[10-7N.m]	[Msun/yr]	 	[K]	[cm2/s]	[10-7W]	s/s	[yr]	mag	mag	mag	mag	mag	mag	mag	
------	------	------	------	------	------	---------	------	------	------	------	---------	--------	-----	-----	-----	-----	-----	-----	-----	----
 0.200	 0.229	3.0122	 1.037	50.977	33.880	         	 0.770	 3.517	 5.019	31.327	-2.60e-13	 8.55169	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0132	 1.037	50.977	33.879	         	 0.770	 3.517	 5.019	31.327	-2.60e-13	 8.55115	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0142	 1.037	50.977	33.879	         	 0.770	 3.517	 5.019	31.327	-2.60e-13	 8.55062	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0152	 1.037	50.977	33.879	         	 0.770	 3.517	 5.019	31.327	-2.60e-13	 8.55008	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0162	 1.038	50.977	33.878	         	 0.770	 3.517	 5.019	31.327	-2.60e-13	 8.54954	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0172	 1.038	50.977	33.878	         	 0.770	 3.517	 5.019	31.327	-2.60e-13	 8.54901	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0182	 1.038	50.977	33.878	         	 0.770	 3.517	 5.019	31.327	-2.59e-13	 8.54847	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0192	 1.038	50.977	33.877	         	 0.770	 3.517	 5.019	31.327	-2.59e-13	 8.54793	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0202	 1.038	50.977	33.877	         	 0.770	 3.517	 5.019	31.327	-2.59e-13	 8.54738	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0212	 1.039	50.977	33.877	         	 0.770	 3.517	 5.019	31.327	-2.59e-13	 8.54684	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0222	 1.039	50.977	33.876	         	 0.770	 3.517	 5.019	31.327	-2.59e-13	 8.54630	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0232	 1.039	50.977	33.876	         	 0.770	 3.517	 5.019	31.327	-2.59e-13	 8.54575	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0242	 1.039	50.977	33.876	         	 0.770	 3.517	 5.019	31.327	-2.59e-13	 8.54521	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0252	 1.040	50.977	33.875	         	 0.770	 3.517	 5.019	31.327	-2.58e-13	 8.54466	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0262	 1.040	50.977	33.875	         	 0.770	 3.517	 5.019	31.327	-2.58e-13	 8.54412	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0272	 1.040	50.977	33.875	         	 0.770	 3.517	 5.019	31.327	-2.58e-13	 8.54357	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0282	 1.040	50.977	33.874	         	 0.770	 3.517	 5.019	31.327	-2.58e-13	 8.54302	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0292	 1.041	50.978	33.874	         	 0.770	 3.517	 5.019	31.327	-2.58e-13	 8.54247	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0302	 1.041	50.978	33.874	         	 0.770	 3.517	 5.019	31.327	-2.58e-13	 8.54192	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0312	 1.041	50.978	33.873	         	 0.770	 3.517	 5.019	31.327	-2.58e-13	 8.54136	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0322	 1.041	50.978	33.873	         	 0.770	 3.517	 5.019	31.327	-2.57e-13	 8.54081	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0332	 1.041	50.978	33.873	         	 0.770	 3.517	 5.019	31.327	-2.57e-13	 8.54026	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0342	 1.042	50.978	33.872	         	 0.770	 3.517	 5.019	31.327	-2.57e-13	 8.53970	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0352	 1.042	50.978	33.872	         	 0.770	 3.517	 5.019	31.327	-2.57e-13	 8.53914	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0362	 1.042	50.978	33.872	         	 0.770	 3.517	 5.019	31.327	-2.57e-13	 8.53859	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0372	 1.042	50.978	33.871	         	 0.770	 3.517	 5.019	31.327	-2.57e-13	 8.53803	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0382	 1.043	50.978	33.871	         	 0.770	 3.517	 5.019	31.327	-2.57e-13	 8.53747	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0392	 1.043	50.978	33.871	         	 0.770	 3.517	 5.019	31.327	-2.56e-13	 8.53691	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0402	 1.043	50.978	33.870	         	 0.770	 3.517	 5.019	31.327	-2.56e-13	 8.53635	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0412	 1.043	50.978	33.870	         	 0.770	 3.517	 5.019	31.327	-2.56e-13	 8.53578	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0422	 1.044	50.978	33.870	         	 0.770	 3.517	 5.019	31.327	-2.56e-13	 8.53522	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0432	 1.044	50.978	33.869	         	 0.770	 3.517	 5.019	31.327	-2.56e-13	 8.53466	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0442	 1.044	50.978	33.869	         	 0.770	 3.517	 5.019	31.327	-2.56e-13	 8.53409	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0452	 1.044	50.978	33.869	         	 0.770	 3.517	 5.019	31.327	-2.56e-13	 8.53352	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0462	 1.044	50.978	33.868	         	 0.770	 3.517	 5.019	31.327	-2.55e-13	 8.53296	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0472	 1.045	50.978	33.868	         	 0.770	 3.517	 5.019	31.327	-2.55e-13	 8.53239	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0482	 1.045	50.978	33.868	         	 0.770	 3.517	 5.019	31.327	-2.55e-13	 8.53182	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0492	 1.045	50.978	33.867	         	 0.770	 3.517	 5.019	31.327	-2.55e-13	 8.53125	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0502	 1.045	50.979	33.867	         	 0.770	 3.517	 5.019	31.327	-2.55e-13	 8.53067	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0512	 1.046	50.979	33.867	         	 0.770	 3.517	 5.019	31.327	-2.55e-13	 8.53010	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0522	 1.046	50.979	33.866	         	 0.770	 3.517	 5.019	31.327	-2.55e-13	 8.52953	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0532	 1.046	50.979	33.866	         	 0.770	 3.517	 5.019	31.327	-2.55e-13	 8.52895	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0542	 1.046	50.979	33.866	         	 0.770	 3.517	 5.019	31.327	-2.54e-13	 8.52837	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0552	 1.046	50.979	33.865	         	 0.770	 3.517	 5.019	31.327	-2.54e-13	 8.52780	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0562	 1.047	50.979	33.865	         	 0.770	 3.517	 5.019	31.327	-2.54e-13	 8.52722	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0572	 1.047	50.979	33.865	         	 0.770	 3.517	 5.019	31.327	-2.54e-13	 8.52664	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0582	 1.047	50.979	33.864	         	 0.770	 3.517	 5.019	31.327	-2.54e-13	 8.52606	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0592	 1.047	50.979	33.864	         	 0.770	 3.517	 5.019	31.327	-2.54e-13	 8.52548	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0602	 1.048	50.979	33.864	         	 0.770	 3.517	 5.019	31.327	-2.53e-13	 8.52489	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0612	 1.048	50.979	33.863	         	 0.770	 3.517	 5.019	31.327	-2.53e-13	 8.52431	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0622	 1.048	50.979	33.863	         	 0.770	 3.517	 5.019	31.327	-2.53e-13	 8.52372	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0632	 1.048	50.979	33.863	         	 0.770	 3.517	 5.019	31.327	-2.53e-13	 8.52314	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0642	 1.049	50.979	33.862	         	 0.770	 3.517	 5.019	31.327	-2.53e-13	 8.52255	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0652	 1.049	50.979	33.862	         	 0.770	 3.517	 5.019	31.327	-2.53e-13	 8.52196	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0662	 1.049	50.979	33.862	         	 0.770	 3.517	 5.019	31.327	-2.53e-13	 8.52137	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0672	 1.049	50.979	33.861	         	 0.770	 3.517	 5.019	31.327	-2.53e-13	 8.52078	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0682	 1.049	50.979	33.861	         	 0.770	 3.517	 5.019	31.327	-2.52e-13	 8.52019	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0692	 1.050	50.979	33.861	         	 0.770	 3.517	 5.019	31.327	-2.52e-13	 8.51960	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0702	 1.050	50.979	33.860	         	 0.770	 3.517	 5.019	31.327	-2.52e-13	 8.51900	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0712	 1.050	50.979	33.860	         	 0.770	 3.517	 5.019	31.327	-2.52e-13	 8.51841	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0722	 1.050	50.980	33.860	         	 0.770	 3.517	 5.019	31.327	-2.52e-13	 8.51781	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0732	 1.051	50.980	33.859	         	 0.770	 3.517	 5.019	31.327	-2.52e-13	 8.51721	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0742	 1.051	50.980	33.859	         	 0.770	 3.517	 5.019	31.327	-2.52e-13	 8.51662	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0752	 1.051	50.980	33.859	         	 0.770	 3.517	 5.019	31.327	-2.51e-13	 8.51602	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0762	 1.051	50.980	33.858	         	 0.770	 3.517	 5.019	31.327	-2.51e-13	 8.51542	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0772	 1.051	50.980	33.858	         	 0.770	 3.517	 5.019	31.327	-2.51e-13	 8.51481	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0782	 1.052	50.980	33.858	         	 0.770	 3.517	 5.019	31.327	-2.51e-13	 8.51421	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0792	 1.052	50.980	33.857	         	 0.770	 3.517	 5.019	31.327	-2.51e-13	 8.51361	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0802	 1.052	50.980	33.857	         	 0.770	 3.517	 5.019	31.327	-2.51e-13	 8.51300	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0812	 1.052	50.980	33.857	         	 0.770	 3.517	 5.019	31.327	-2.51e-13	 8.51239	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0822	 1.053	50.980	33.856	         	 0.770	 3.517	 5.019	31.327	-2.51e-13	 8.51179	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0832	 1.053	50.980	33.856	         	 0.770	 3.517	 5.019	31.327	-2.50e-13	 8.51118	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0842	 1.053	50.980	33.856	         	 0.770	 3.517	 5.019	31.327	-2.50e-13	 8.51057	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0852	 1.053	50.980	33.855	         	 0.770	 3.517	 5.019	31.327	-2.50e-13	 8.50995	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0862	 1.054	50.980	33.855	         	 0.770	 3.517	 5.019	31.327	-2.50e-13	 8.50934	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0872	 1.054	50.980	33.855	         	 0.770	 3.517	 5.019	31.327	-2.50e-13	 8.50873	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0882	 1.054	50.980	33.855	         	 0.770	 3.517	 5.019	31.327	-2.50e-13	 8.50811	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0892	 1.054	50.980	33.854	         	 0.770	 3.517	 5.019	31.327	-2.49e-13	 8.50750	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0902	 1.054	50.980	33.854	         	 0.770	 3.517	 5.019	31.327	-2.49e-13	 8.50688	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0912	 1.055	50.980	33.854	         	 0.770	 3.517	 5.019	31.327	-2.49e-13	 8.50626	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0922	 1.055	50.980	33.853	         	 0.770	 3.517	 5.019	31.327	-2.49e-13	 8.50564	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0932	 1.055	50.981	33.853	         	 0.770	 3.517	 5.019	31.327	-2.49e-13	 8.50502	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0942	 1.055	50.981	33.853	         	 0.770	 3.517	 5.019	31.327	-2.49e-13	 8.50440	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0952	 1.056	50.981	33.852	         	 0.770	 3.517	 5.019	31.327	-2.49e-13	 8.50377	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0962	 1.056	50.981	33.852	         	 0.770	 3.517	 5.019	31.327	-2.49e-13	 8.50315	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0972	 1.056	50.981	33.852	         	 0.770	 3.517	 5.019	31.327	-2.49e-13	 8.50252	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0982	 1.056	50.981	33.851	         	 0.770	 3.517	 5.019	31.327	-2.48e-13	 8.50190	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.0992	 1.057	50.981	33.851	         	 0.770	 3.517	 5.019	31.327	-2.48e-13	 8.50127	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1002	 1.057	50.981	33.851	         	 0.770	 3.517	 5.019	31.327	-2.48e-13	 8.50064	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1012	 1.057	50.981	33.850	         	 0.770	 3.517	 5.019	31.327	-2.48e-13	 8.50001	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1022	 1.057	50.981	33.850	         	 0.770	 3.517	 5.019	31.327	-2.48e-13	 8.49937	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1032	 1.057	50.981	33.850	         	 0.770	 3.517	 5.019	31.327	-2.48e-13	 8.49874	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1042	 1.058	50.981	33.849	         	 0.770	 3.517	 5.019	31.327	-2.47e-13	 8.49810	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1052	 1.058	50.981	33.849	         	 0.770	 3.517	 5.019	31.327	-2.47e-13	 8.49747	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1062	 1.058	50.981	33.849	         	 0.770	 3.517	 5.019	31.327	-2.47e-13	 8.49683	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1072	 1.058	50.981	33.848	         	 0.770	 3.517	 5.019	31.327	-2.47e-13	 8.49619	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1082	 1.059	50.981	33.848	         	 0.770	 3.517	 5.019	31.327	-2.47e-13	 8.49555	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1092	 1.059	50.981	33.848	         	 0.770	 3.517	 5.019	31.327	-2.47e-13	 8.49491	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1102	 1.059	50.981	33.847	         	 0.770	 3.517	 5.019	31.327	-2.47e-13	 8.49427	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1112	 1.059	50.981	33.847	         	 0.770	 3.517	 5.019	31.327	-2.47e-13	 8.49362	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1122	 1.059	50.981	33.847	         	 0.770	 3.517	 5.019	31.327	-2.47e-13	 8.49298	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1132	 1.060	50.981	33.846	         	 0.770	 3.517	 5.019	31.327	-2.46e-13	 8.49233	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1142	 1.060	50.982	33.846	         	 0.770	 3.517	 5.019	31.327	-2.46e-13	 8.49169	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1152	 1.060	50.982	33.846	         	 0.770	 3.517	 5.019	31.327	-2.46e-13	 8.49104	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1162	 1.060	50.982	33.845	         	 0.770	 3.517	 5.019	31.327	-2.46e-13	 8.49039	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1172	 1.061	50.982	33.845	         	 0.770	 3.517	 5.019	31.327	-2.46e-13	 8.48973	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1182	 1.061	50.982	33.845	         	 0.770	 3.517	 5.019	31.327	-2.46e-13	 8.48908	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1192	 1.061	50.982	33.844	         	 0.770	 3.517	 5.019	31.327	-2.46e-13	 8.48843	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1202	 1.061	50.982	33.844	         	 0.770	 3.517	 5.019	31.327	-2.45e-13	 8.48777	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1212	 1.061	50.982	33.844	         	 0.770	 3.517	 5.019	31.327	-2.45e-13	 8.48711	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1222	 1.062	50.982	33.843	         	 0.770	 3.517	 5.019	31.327	-2.45e-13	 8.48646	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1232	 1.062	50.982	33.843	         	 0.770	 3.517	 5.019	31.327	-2.45e-13	 8.48580	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1242	 1.062	50.982	33.843	         	 0.770	 3.517	 5.019	31.327	-2.45e-13	 8.48513	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1252	 1.062	50.982	33.842	         	 0.770	 3.517	 5.019	31.327	-2.45e-13	 8.48447	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1262	 1.063	50.982	33.842	         	 0.770	 3.517	 5.019	31.327	-2.45e-13	 8.48381	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1272	 1.063	50.982	33.842	         	 0.770	 3.517	 5.019	31.327	-2.45e-13	 8.48314	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1282	 1.063	50.982	33.841	         	 0.770	 3.517	 5.019	31.327	-2.44e-13	 8.48248	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1292	 1.063	50.982	33.841	         	 0.770	 3.517	 5.019	31.327	-2.44e-13	 8.48181	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1302	 1.064	50.982	33.841	         	 0.770	 3.517	 5.019	31.327	-2.44e-13	 8.48114	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1312	 1.064	50.982	33.841	         	 0.770	 3.517	 5.019	31.327	-2.44e-13	 8.48047	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1322	 1.064	50.982	33.840	         	 0.770	 3.517	 5.019	31.327	-2.44e-13	 8.47980	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1332	 1.064	50.982	33.840	         	 0.770	 3.517	 5.019	31.327	-2.44e-13	 8.47912	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1342	 1.064	50.982	33.840	         	 0.770	 3.517	 5.019	31.327	-2.44e-13	 8.47845	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1352	 1.065	50.982	33.839	         	 0.770	 3.517	 5.019	31.327	-2.43e-13	 8.47777	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1362	 1.065	50.983	33.839	         	 0.770	 3.517	 5.019	31.327	-2.43e-13	 8.47709	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1372	 1.065	50.983	33.839	         	 0.770	 3.517	 5.019	31.327	-2.43e-13	 8.47641	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1382	 1.065	50.983	33.838	         	 0.770	 3.517	 5.019	31.327	-2.43e-13	 8.47573	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1392	 1.066	50.983	33.838	         	 0.770	 3.517	 5.019	31.327	-2.43e-13	 8.47505	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1402	 1.066	50.983	33.838	         	 0.770	 3.517	 5.019	31.327	-2.43e-13	 8.47437	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1412	 1.066	50.983	33.837	         	 0.770	 3.517	 5.019	31.327	-2.43e-13	 8.47368	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1422	 1.066	50.983	33.837	         	 0.770	 3.517	 5.019	31.327	-2.43e-13	 8.47300	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1432	 1.066	50.983	33.837	         	 0.770	 3.517	 5.019	31.327	-2.42e-13	 8.47231	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1442	 1.067	50.983	33.836	         	 0.770	 3.517	 5.019	31.327	-2.42e-13	 8.47162	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1452	 1.067	50.983	33.836	         	 0.770	 3.517	 5.019	31.327	-2.42e-13	 8.47093	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1462	 1.067	50.983	33.836	         	 0.770	 3.517	 5.019	31.327	-2.42e-13	 8.47024	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1472	 1.067	50.983	33.835	         	 0.770	 3.517	 5.019	31.327	-2.42e-13	 8.46954	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	3.1482	 1.068	50.983	33.835	         	 0.770	 3.517	 5.019	31.327	-2.42e-13	 8.46885	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
