M2	R2	Per	Sep	logJ	logjtot	logMLR2	zeta	logT2	log(g2)	logL2	Pdot	logt	BMag	VMag	RMag	IMag	JMag	HMag	KMag	SpT
Msun	Rsun	h	Rsun	[10-7J.s]	[10-7N.m]	[Msun/yr]	 	[K]	[cm2/s]	[10-7W]	s/s	[yr]	mag	mag	mag	mag	mag	mag	mag	
------	------	------	------	------	------	---------	------	------	------	------	---------	--------	-----	-----	-----	-----	-----	-----	-----	----
 0.408	 0.483	4.6878	 1.487	51.322	35.717	   -8.504	 0.646	 3.551	 4.681	32.111	-1.69e-12	 7.60962	11.34	10.06	 9.15	 7.92	 6.58	 5.99	 5.76	M2.9
 0.409	 0.484	4.6925	 1.489	51.323	35.719	   -8.500	 0.651	 3.551	 4.680	32.113	-1.65e-12	 7.60620	11.33	10.06	 9.15	 7.92	 6.57	 5.99	 5.75	M2.9
 0.410	 0.484	4.6971	 1.490	51.324	35.721	   -8.499	 0.642	 3.552	 4.680	32.115	-1.71e-12	 7.60279	11.31	10.04	 9.13	 7.91	 6.57	 5.98	 5.75	M2.9
 0.411	 0.485	4.7019	 1.491	51.325	35.723	   -8.497	 0.652	 3.552	 4.680	32.117	-1.69e-12	 7.59935	11.30	10.03	 9.12	 7.90	 6.56	 5.97	 5.74	M2.9
 0.412	 0.486	4.7065	 1.493	51.326	35.725	   -8.494	 0.647	 3.552	 4.680	32.119	-1.70e-12	 7.59591	11.30	10.03	 9.12	 7.90	 6.56	 5.97	 5.74	M2.9
 0.413	 0.487	4.7112	 1.494	51.327	35.728	   -8.492	 0.648	 3.552	 4.679	32.121	-1.71e-12	 7.59246	11.30	10.02	 9.11	 7.89	 6.55	 5.97	 5.73	M2.9
 0.414	 0.487	4.7158	 1.496	51.328	35.730	   -8.489	 0.649	 3.552	 4.679	32.123	-1.70e-12	 7.58900	11.30	10.02	 9.11	 7.89	 6.55	 5.97	 5.73	M2.9
 0.415	 0.488	4.7204	 1.497	51.329	35.732	   -8.488	 0.646	 3.552	 4.679	32.125	-1.74e-12	 7.58553	11.29	10.02	 9.11	 7.89	 6.55	 5.96	 5.73	M2.9
 0.416	 0.489	4.7251	 1.498	51.330	35.734	   -8.486	 0.651	 3.553	 4.678	32.127	-1.74e-12	 7.58205	11.26	 9.99	 9.09	 7.87	 6.54	 5.95	 5.72	M2.9
 0.417	 0.490	4.7298	 1.500	51.331	35.736	   -8.483	 0.651	 3.553	 4.678	32.129	-1.74e-12	 7.57856	11.26	 9.99	 9.08	 7.87	 6.53	 5.94	 5.71	M2.9
 0.418	 0.490	4.7344	 1.501	51.332	35.739	   -8.480	 0.650	 3.553	 4.678	32.131	-1.73e-12	 7.57506	11.26	 9.99	 9.08	 7.87	 6.53	 5.94	 5.71	M2.9
 0.419	 0.491	4.7390	 1.503	51.333	35.741	   -8.479	 0.647	 3.553	 4.677	32.132	-1.78e-12	 7.57155	11.26	 9.99	 9.08	 7.86	 6.53	 5.94	 5.71	M2.9
 0.420	 0.492	4.7437	 1.504	51.335	35.743	   -8.477	 0.654	 3.553	 4.677	32.134	-1.77e-12	 7.56802	11.25	 9.98	 9.07	 7.86	 6.52	 5.94	 5.70	M2.9
 0.421	 0.493	4.7484	 1.505	51.336	35.745	   -8.475	 0.652	 3.553	 4.677	32.136	-1.78e-12	 7.56449	11.25	 9.98	 9.07	 7.85	 6.52	 5.93	 5.70	M2.9
 0.422	 0.494	4.7530	 1.507	51.337	35.747	   -8.472	 0.653	 3.553	 4.676	32.138	-1.78e-12	 7.56094	11.24	 9.97	 9.06	 7.85	 6.51	 5.93	 5.69	M2.9
 0.423	 0.494	4.7576	 1.508	51.338	35.749	   -8.470	 0.651	 3.554	 4.676	32.140	-1.79e-12	 7.55738	11.22	 9.95	 9.05	 7.84	 6.51	 5.92	 5.69	M2.8
 0.424	 0.495	4.7623	 1.510	51.339	35.752	   -8.468	 0.652	 3.554	 4.676	32.142	-1.81e-12	 7.55382	11.22	 9.95	 9.04	 7.83	 6.50	 5.91	 5.68	M2.8
 0.425	 0.496	4.7669	 1.511	51.340	35.754	   -8.466	 0.654	 3.554	 4.675	32.144	-1.80e-12	 7.55023	11.21	 9.94	 9.04	 7.83	 6.50	 5.91	 5.68	M2.8
 0.426	 0.497	4.7715	 1.513	51.341	35.756	   -8.465	 0.652	 3.554	 4.675	32.146	-1.86e-12	 7.54665	11.21	 9.94	 9.03	 7.82	 6.49	 5.90	 5.67	M2.8
 0.427	 0.497	4.7763	 1.514	51.342	35.758	   -8.463	 0.661	 3.554	 4.675	32.148	-1.84e-12	 7.54303	11.21	 9.94	 9.03	 7.82	 6.49	 5.90	 5.67	M2.8
 0.428	 0.498	4.7810	 1.515	51.343	35.760	   -8.460	 0.657	 3.554	 4.675	32.150	-1.84e-12	 7.53941	11.20	 9.93	 9.03	 7.82	 6.49	 5.90	 5.67	M2.8
 0.429	 0.499	4.7856	 1.517	51.344	35.762	   -8.458	 0.656	 3.554	 4.674	32.152	-1.86e-12	 7.53577	11.20	 9.93	 9.02	 7.81	 6.48	 5.90	 5.67	M2.8
 0.430	 0.500	4.7903	 1.518	51.345	35.764	   -8.456	 0.658	 3.555	 4.674	32.154	-1.87e-12	 7.53213	11.17	 9.90	 9.00	 7.80	 6.47	 5.88	 5.65	M2.8
 0.431	 0.500	4.7950	 1.520	51.346	35.766	   -8.453	 0.659	 3.555	 4.674	32.156	-1.86e-12	 7.52847	11.17	 9.90	 9.00	 7.80	 6.47	 5.88	 5.65	M2.8
 0.432	 0.501	4.7996	 1.521	51.347	35.769	   -8.452	 0.655	 3.555	 4.673	32.158	-1.89e-12	 7.52480	11.17	 9.90	 9.00	 7.79	 6.47	 5.88	 5.65	M2.8
 0.433	 0.502	4.8043	 1.522	51.348	35.771	   -8.449	 0.660	 3.555	 4.673	32.160	-1.88e-12	 7.52111	11.16	 9.89	 8.99	 7.79	 6.46	 5.87	 5.65	M2.8
 0.434	 0.503	4.8090	 1.524	51.349	35.773	   -8.446	 0.657	 3.555	 4.673	32.162	-1.88e-12	 7.51742	11.16	 9.89	 8.99	 7.78	 6.46	 5.87	 5.64	M2.8
 0.435	 0.503	4.8136	 1.525	51.350	35.775	   -8.444	 0.656	 3.555	 4.672	32.164	-1.88e-12	 7.51371	11.16	 9.89	 8.99	 7.78	 6.46	 5.87	 5.64	M2.8
 0.436	 0.504	4.8181	 1.527	51.351	35.777	   -8.443	 0.656	 3.556	 4.672	32.166	-1.92e-12	 7.51000	11.13	 9.86	 8.96	 7.76	 6.45	 5.86	 5.63	M2.7
 0.437	 0.505	4.8228	 1.528	51.352	35.779	   -8.440	 0.661	 3.556	 4.672	32.167	-1.89e-12	 7.50626	11.13	 9.86	 8.96	 7.76	 6.44	 5.85	 5.63	M2.7
 0.438	 0.506	4.8274	 1.529	51.353	35.782	   -8.437	 0.654	 3.556	 4.671	32.169	-1.90e-12	 7.50252	11.12	 9.86	 8.96	 7.76	 6.44	 5.85	 5.62	M2.7
 0.439	 0.507	4.8319	 1.531	51.354	35.784	   -8.436	 0.655	 3.556	 4.671	32.171	-1.94e-12	 7.49876	11.12	 9.85	 8.95	 7.75	 6.43	 5.84	 5.62	M2.7
 0.440	 0.507	4.8366	 1.532	51.355	35.786	   -8.434	 0.660	 3.556	 4.671	32.173	-1.94e-12	 7.49499	11.12	 9.85	 8.95	 7.75	 6.43	 5.84	 5.62	M2.7
 0.441	 0.508	4.8412	 1.534	51.356	35.788	   -8.431	 0.659	 3.556	 4.670	32.175	-1.93e-12	 7.49120	11.11	 9.85	 8.95	 7.75	 6.43	 5.84	 5.61	M2.7
 0.442	 0.509	4.8458	 1.535	51.357	35.790	   -8.428	 0.658	 3.556	 4.670	32.177	-1.92e-12	 7.48740	11.11	 9.84	 8.94	 7.74	 6.43	 5.84	 5.61	M2.7
 0.443	 0.510	4.8503	 1.536	51.358	35.792	   -8.427	 0.654	 3.557	 4.670	32.179	-1.94e-12	 7.48359	11.09	 9.82	 8.92	 7.73	 6.41	 5.82	 5.60	M2.7
 0.444	 0.510	4.8548	 1.538	51.359	35.794	   -8.425	 0.657	 3.557	 4.670	32.181	-1.96e-12	 7.47976	11.09	 9.82	 8.92	 7.73	 6.41	 5.82	 5.60	M2.7
 0.445	 0.511	4.8594	 1.539	51.360	35.796	   -8.422	 0.658	 3.557	 4.669	32.183	-1.95e-12	 7.47592	11.08	 9.81	 8.92	 7.72	 6.41	 5.82	 5.59	M2.7
 0.446	 0.512	4.8639	 1.541	51.361	35.799	   -8.420	 0.657	 3.557	 4.669	32.185	-1.97e-12	 7.47206	11.08	 9.81	 8.91	 7.72	 6.40	 5.81	 5.59	M2.7
 0.447	 0.513	4.8685	 1.542	51.362	35.801	   -8.418	 0.658	 3.557	 4.669	32.187	-1.96e-12	 7.46819	11.07	 9.81	 8.91	 7.71	 6.40	 5.81	 5.58	M2.7
 0.448	 0.513	4.8729	 1.543	51.363	35.803	   -8.416	 0.655	 3.557	 4.668	32.188	-1.98e-12	 7.46431	11.07	 9.81	 8.91	 7.71	 6.40	 5.81	 5.58	M2.7
 0.449	 0.514	4.8775	 1.545	51.364	35.805	   -8.413	 0.657	 3.558	 4.668	32.190	-1.97e-12	 7.46041	11.05	 9.78	 8.89	 7.70	 6.39	 5.80	 5.57	M2.7
 0.450	 0.515	4.8819	 1.546	51.365	35.807	   -8.412	 0.655	 3.558	 4.668	32.192	-2.00e-12	 7.45650	11.04	 9.78	 8.88	 7.69	 6.38	 5.79	 5.57	M2.7
 0.451	 0.516	4.8865	 1.548	51.366	35.809	   -8.410	 0.659	 3.558	 4.667	32.194	-2.01e-12	 7.45256	11.04	 9.77	 8.88	 7.69	 6.38	 5.79	 5.56	M2.7
 0.452	 0.516	4.8910	 1.549	51.367	35.811	   -8.406	 0.659	 3.558	 4.667	32.196	-1.98e-12	 7.44861	11.04	 9.77	 8.88	 7.69	 6.38	 5.79	 5.56	M2.7
 0.453	 0.517	4.8954	 1.550	51.368	35.814	   -8.404	 0.653	 3.558	 4.667	32.198	-2.00e-12	 7.44466	11.03	 9.77	 8.87	 7.68	 6.38	 5.78	 5.56	M2.7
 0.454	 0.518	4.8999	 1.552	51.369	35.816	   -8.403	 0.656	 3.558	 4.666	32.200	-2.05e-12	 7.44068	11.03	 9.76	 8.87	 7.68	 6.37	 5.78	 5.56	M2.7
 0.455	 0.519	4.9044	 1.553	51.370	35.817	   -8.401	 0.662	 3.559	 4.666	32.202	-2.03e-12	 7.43668	11.01	 9.74	 8.85	 7.66	 6.36	 5.77	 5.55	M2.6
 0.456	 0.519	4.9089	 1.554	51.371	35.820	   -8.398	 0.658	 3.559	 4.666	32.204	-2.01e-12	 7.43266	11.01	 9.74	 8.85	 7.66	 6.36	 5.77	 5.55	M2.6
 0.457	 0.520	4.9133	 1.556	51.372	35.822	   -8.396	 0.655	 3.559	 4.666	32.206	-2.03e-12	 7.42863	11.00	 9.74	 8.84	 7.66	 6.36	 5.76	 5.54	M2.6
 0.458	 0.521	4.9177	 1.557	51.373	35.824	   -8.394	 0.657	 3.559	 4.665	32.208	-2.06e-12	 7.42459	11.00	 9.73	 8.84	 7.65	 6.35	 5.76	 5.54	M2.6
 0.459	 0.522	4.9222	 1.559	51.374	35.826	   -8.393	 0.660	 3.559	 4.665	32.209	-2.08e-12	 7.42052	10.99	 9.73	 8.83	 7.65	 6.35	 5.75	 5.53	M2.6
 0.460	 0.522	4.9267	 1.560	51.375	35.828	   -8.389	 0.661	 3.559	 4.665	32.211	-2.04e-12	 7.41643	10.99	 9.73	 8.83	 7.65	 6.35	 5.75	 5.53	M2.6
 0.461	 0.523	4.9311	 1.561	51.376	35.830	   -8.387	 0.654	 3.560	 4.664	32.213	-2.07e-12	 7.41233	10.97	 9.70	 8.81	 7.63	 6.34	 5.74	 5.52	M2.6
 0.462	 0.524	4.9355	 1.563	51.377	35.832	   -8.386	 0.658	 3.560	 4.664	32.215	-2.09e-12	 7.40821	10.96	 9.70	 8.81	 7.63	 6.33	 5.74	 5.52	M2.6
 0.463	 0.525	4.9400	 1.564	51.377	35.834	   -8.381	 0.660	 3.560	 4.664	32.217	-2.01e-12	 7.40407	10.96	 9.69	 8.80	 7.62	 6.33	 5.73	 5.51	M2.6
 0.464	 0.525	4.9442	 1.565	51.378	35.837	   -8.377	 0.647	 3.560	 4.663	32.219	-2.01e-12	 7.39993	10.96	 9.69	 8.80	 7.63	 6.33	 5.73	 5.51	M2.6
 0.465	 0.526	4.9484	 1.567	51.379	35.839	   -8.375	 0.645	 3.560	 4.663	32.221	-2.02e-12	 7.39579	10.96	 9.69	 8.80	 7.62	 6.32	 5.73	 5.51	M2.6
 0.466	 0.527	4.9526	 1.568	51.380	35.841	   -8.374	 0.645	 3.560	 4.663	32.223	-2.04e-12	 7.39163	10.95	 9.69	 8.80	 7.62	 6.32	 5.72	 5.51	M2.6
 0.467	 0.527	4.9568	 1.569	51.381	35.843	   -8.372	 0.648	 3.561	 4.663	32.225	-2.06e-12	 7.38744	10.93	 9.66	 8.78	 7.60	 6.31	 5.72	 5.50	M2.5
 0.468	 0.528	4.9611	 1.571	51.382	35.845	   -8.369	 0.650	 3.561	 4.662	32.227	-2.04e-12	 7.38323	10.93	 9.66	 8.77	 7.60	 6.31	 5.71	 5.49	M2.5
 0.469	 0.529	4.9652	 1.572	51.383	35.848	   -8.366	 0.646	 3.561	 4.662	32.228	-2.04e-12	 7.37901	10.92	 9.66	 8.77	 7.60	 6.30	 5.71	 5.49	M2.5
 0.470	 0.530	4.9694	 1.573	51.384	35.850	   -8.365	 0.645	 3.561	 4.662	32.230	-2.08e-12	 7.37477	10.92	 9.65	 8.77	 7.59	 6.30	 5.70	 5.49	M2.5
 0.471	 0.530	4.9736	 1.575	51.385	35.852	   -8.363	 0.650	 3.561	 4.662	32.232	-2.08e-12	 7.37050	10.92	 9.65	 8.77	 7.59	 6.30	 5.70	 5.49	M2.5
 0.472	 0.531	4.9778	 1.576	51.386	35.854	   -8.361	 0.649	 3.561	 4.661	32.234	-2.08e-12	 7.36621	10.91	 9.65	 8.76	 7.59	 6.30	 5.70	 5.48	M2.5
 0.473	 0.532	4.9820	 1.577	51.387	35.856	   -8.358	 0.648	 3.562	 4.661	32.236	-2.06e-12	 7.36190	10.89	 9.62	 8.74	 7.57	 6.28	 5.69	 5.47	M2.5
 0.474	 0.533	4.9861	 1.578	51.388	35.858	   -8.356	 0.644	 3.562	 4.661	32.238	-2.11e-12	 7.35758	10.88	 9.62	 8.73	 7.57	 6.28	 5.68	 5.47	M2.5
 0.475	 0.533	4.9903	 1.580	51.389	35.860	   -8.355	 0.650	 3.562	 4.661	32.240	-2.12e-12	 7.35323	10.88	 9.62	 8.73	 7.57	 6.28	 5.68	 5.47	M2.5
 0.476	 0.534	4.9946	 1.581	51.390	35.862	   -8.352	 0.651	 3.562	 4.660	32.242	-2.12e-12	 7.34885	10.88	 9.62	 8.73	 7.56	 6.28	 5.68	 5.46	M2.5
 0.477	 0.535	4.9987	 1.582	51.390	35.864	   -8.349	 0.649	 3.562	 4.660	32.244	-2.10e-12	 7.34444	10.88	 9.61	 8.73	 7.56	 6.27	 5.67	 5.46	M2.5
 0.478	 0.535	5.0028	 1.584	51.391	35.866	   -8.347	 0.646	 3.563	 4.660	32.246	-2.11e-12	 7.34003	10.86	 9.59	 8.71	 7.55	 6.26	 5.67	 5.45	M2.5
 0.479	 0.536	5.0070	 1.585	51.392	35.868	   -8.345	 0.646	 3.563	 4.659	32.247	-2.14e-12	 7.33559	10.85	 9.59	 8.70	 7.54	 6.26	 5.66	 5.45	M2.5
 0.480	 0.537	5.0111	 1.586	51.393	35.870	   -8.344	 0.649	 3.563	 4.659	32.249	-2.15e-12	 7.33113	10.85	 9.58	 8.70	 7.54	 6.26	 5.66	 5.44	M2.5
 0.481	 0.538	5.0153	 1.588	51.394	35.872	   -8.341	 0.650	 3.563	 4.659	32.251	-2.15e-12	 7.32663	10.84	 9.58	 8.70	 7.53	 6.25	 5.65	 5.44	M2.5
 0.482	 0.538	5.0194	 1.589	51.395	35.875	   -8.338	 0.648	 3.563	 4.659	32.253	-2.13e-12	 7.32212	10.84	 9.58	 8.70	 7.53	 6.25	 5.65	 5.44	M2.5
 0.483	 0.539	5.0235	 1.590	51.396	35.877	   -8.337	 0.645	 3.563	 4.658	32.255	-2.18e-12	 7.31759	10.84	 9.58	 8.69	 7.53	 6.25	 5.65	 5.44	M2.5
 0.484	 0.540	5.0276	 1.592	51.397	35.878	   -8.336	 0.651	 3.564	 4.658	32.257	-2.20e-12	 7.31302	10.81	 9.55	 8.67	 7.51	 6.24	 5.64	 5.43	M2.4
 0.485	 0.541	5.0318	 1.593	51.398	35.880	   -8.333	 0.653	 3.564	 4.658	32.259	-2.19e-12	 7.30842	10.81	 9.55	 8.67	 7.51	 6.23	 5.63	 5.42	M2.4
 0.486	 0.541	5.0360	 1.594	51.399	35.883	   -8.330	 0.651	 3.564	 4.658	32.261	-2.17e-12	 7.30379	10.81	 9.55	 8.67	 7.51	 6.23	 5.63	 5.42	M2.4
 0.487	 0.542	5.0400	 1.595	51.399	35.885	   -8.328	 0.646	 3.564	 4.657	32.263	-2.18e-12	 7.29915	10.81	 9.54	 8.66	 7.50	 6.23	 5.63	 5.42	M2.4
 0.488	 0.543	5.0441	 1.597	51.400	35.887	   -8.327	 0.647	 3.564	 4.657	32.265	-2.22e-12	 7.29449	10.80	 9.54	 8.66	 7.50	 6.22	 5.62	 5.41	M2.4
 0.489	 0.543	5.0482	 1.598	51.401	35.889	   -8.325	 0.651	 3.565	 4.657	32.267	-2.24e-12	 7.28979	10.78	 9.52	 8.64	 7.49	 6.22	 5.61	 5.41	M2.4
 0.490	 0.544	5.0524	 1.599	51.402	35.891	   -8.322	 0.653	 3.565	 4.656	32.269	-2.22e-12	 7.28505	10.78	 9.51	 8.64	 7.48	 6.21	 5.61	 5.40	M2.4
 0.491	 0.545	5.0565	 1.601	51.403	35.893	   -8.319	 0.650	 3.565	 4.656	32.271	-2.21e-12	 7.28029	10.77	 9.51	 8.63	 7.48	 6.21	 5.61	 5.40	M2.4
 0.492	 0.546	5.0605	 1.602	51.404	35.895	   -8.317	 0.647	 3.565	 4.656	32.272	-2.22e-12	 7.27551	10.77	 9.51	 8.63	 7.48	 6.21	 5.60	 5.39	M2.4
 0.493	 0.546	5.0645	 1.603	51.405	35.897	   -8.316	 0.648	 3.565	 4.656	32.274	-2.26e-12	 7.27071	10.77	 9.51	 8.63	 7.48	 6.21	 5.60	 5.39	M2.4
 0.494	 0.547	5.0686	 1.604	51.406	35.899	   -8.314	 0.652	 3.566	 4.655	32.276	-2.25e-12	 7.26586	10.74	 9.48	 8.61	 7.46	 6.19	 5.59	 5.38	M2.3
 0.495	 0.548	5.0727	 1.606	51.407	35.901	   -8.312	 0.650	 3.566	 4.655	32.278	-2.27e-12	 7.26098	10.74	 9.48	 8.60	 7.45	 6.19	 5.59	 5.38	M2.3
 0.496	 0.548	5.0768	 1.607	51.407	35.903	   -8.309	 0.651	 3.566	 4.655	32.280	-2.25e-12	 7.25607	10.74	 9.48	 8.60	 7.45	 6.19	 5.59	 5.38	M2.3
 0.497	 0.549	5.0808	 1.608	51.408	35.905	   -8.307	 0.648	 3.566	 4.655	32.282	-2.29e-12	 7.25114	10.74	 9.47	 8.60	 7.45	 6.19	 5.58	 5.38	M2.3
 0.498	 0.550	5.0849	 1.610	51.409	35.907	   -8.306	 0.651	 3.566	 4.654	32.284	-2.29e-12	 7.24616	10.73	 9.47	 8.59	 7.45	 6.18	 5.58	 5.37	M2.3
 0.499	 0.551	5.0889	 1.611	51.410	35.909	   -8.303	 0.651	 3.567	 4.654	32.286	-2.29e-12	 7.24116	10.71	 9.44	 8.57	 7.43	 6.17	 5.57	 5.36	M2.3
 0.500	 0.551	5.0930	 1.612	51.411	35.911	   -8.306	 0.650	 3.567	 4.654	32.288	-2.47e-12	 7.23612	10.71	 9.44	 8.57	 7.43	 6.17	 5.57	 5.36	M2.3
 0.501	 0.552	5.0974	 1.614	51.412	35.909	   -8.307	 0.708	 3.567	 4.653	32.290	-2.41e-12	 7.23099	10.70	 9.44	 8.57	 7.43	 6.17	 5.56	 5.36	M2.3
 0.502	 0.553	5.1016	 1.615	51.413	35.912	   -8.304	 0.702	 3.567	 4.653	32.292	-2.43e-12	 7.22579	10.70	 9.44	 8.56	 7.42	 6.16	 5.56	 5.35	M2.3
 0.503	 0.554	5.1059	 1.616	51.414	35.914	   -8.303	 0.704	 3.567	 4.653	32.294	-2.45e-12	 7.22056	10.70	 9.43	 8.56	 7.42	 6.16	 5.55	 5.35	M2.3
 0.504	 0.554	5.1102	 1.618	51.414	35.916	   -8.301	 0.706	 3.568	 4.652	32.296	-2.46e-12	 7.21528	10.67	 9.41	 8.54	 7.41	 6.15	 5.54	 5.34	M2.3
 0.505	 0.555	5.1145	 1.619	51.415	35.918	   -8.299	 0.705	 3.568	 4.652	32.298	-2.47e-12	 7.20996	10.67	 9.41	 8.54	 7.40	 6.15	 5.54	 5.34	M2.3
 0.506	 0.556	5.1189	 1.620	51.416	35.920	   -8.296	 0.706	 3.568	 4.652	32.300	-2.45e-12	 7.20460	10.67	 9.40	 8.53	 7.40	 6.14	 5.54	 5.33	M2.3
 0.507	 0.557	5.1231	 1.622	51.417	35.922	   -8.293	 0.702	 3.568	 4.651	32.302	-2.47e-12	 7.19921	10.66	 9.40	 8.53	 7.39	 6.14	 5.53	 5.33	M2.3
 0.508	 0.558	5.1274	 1.623	51.418	35.924	   -8.292	 0.703	 3.568	 4.651	32.304	-2.51e-12	 7.19379	10.66	 9.40	 8.53	 7.39	 6.13	 5.53	 5.33	M2.3
 0.509	 0.558	5.1317	 1.624	51.419	35.926	   -8.291	 0.708	 3.569	 4.651	32.306	-2.53e-12	 7.18830	10.64	 9.38	 8.51	 7.38	 6.13	 5.52	 5.32	M2.2
 0.510	 0.559	5.1360	 1.626	51.420	35.928	   -8.288	 0.709	 3.569	 4.650	32.308	-2.53e-12	 7.18277	10.63	 9.37	 8.50	 7.37	 6.12	 5.52	 5.32	M2.2
 0.511	 0.560	5.1403	 1.627	51.420	35.930	   -8.286	 0.708	 3.569	 4.650	32.311	-2.52e-12	 7.17720	10.63	 9.37	 8.50	 7.37	 6.12	 5.51	 5.31	M2.2
 0.512	 0.561	5.1446	 1.628	51.421	35.932	   -8.283	 0.706	 3.569	 4.650	32.313	-2.53e-12	 7.17159	10.63	 9.36	 8.50	 7.37	 6.12	 5.51	 5.31	M2.2
 0.513	 0.561	5.1488	 1.630	51.422	35.934	   -8.281	 0.707	 3.570	 4.649	32.315	-2.54e-12	 7.16593	10.61	 9.34	 8.48	 7.35	 6.11	 5.50	 5.30	M2.2
 0.514	 0.562	5.1531	 1.631	51.423	35.936	   -8.281	 0.707	 3.570	 4.649	32.317	-2.62e-12	 7.16023	10.60	 9.34	 8.47	 7.35	 6.10	 5.49	 5.30	M2.2
 0.515	 0.563	5.1575	 1.632	51.424	35.938	   -8.283	 0.712	 3.570	 4.649	32.319	-2.76e-12	 7.15445	10.60	 9.34	 8.47	 7.35	 6.10	 5.49	 5.29	M2.2
 0.516	 0.564	5.1621	 1.634	51.425	35.939	   -8.281	 0.718	 3.570	 4.648	32.321	-2.76e-12	 7.14857	10.60	 9.33	 8.47	 7.34	 6.10	 5.49	 5.29	M2.2
 0.517	 0.565	5.1667	 1.635	51.426	35.942	   -8.279	 0.717	 3.570	 4.648	32.323	-2.78e-12	 7.14263	10.59	 9.33	 8.46	 7.34	 6.09	 5.48	 5.28	M2.2
 0.518	 0.565	5.1714	 1.636	51.426	35.943	   -8.277	 0.718	 3.571	 4.647	32.325	-2.75e-12	 7.13664	10.57	 9.31	 8.44	 7.33	 6.09	 5.47	 5.28	M2.2
 0.519	 0.566	5.1759	 1.638	51.427	35.946	   -8.274	 0.714	 3.571	 4.647	32.327	-2.74e-12	 7.13061	10.57	 9.30	 8.44	 7.32	 6.08	 5.47	 5.27	M2.2
 0.520	 0.567	5.1804	 1.639	51.428	35.948	   -8.271	 0.711	 3.571	 4.647	32.329	-2.75e-12	 7.12453	10.56	 9.30	 8.44	 7.32	 6.08	 5.47	 5.27	M2.2
 0.521	 0.568	5.1849	 1.641	51.429	35.950	   -8.270	 0.711	 3.571	 4.646	32.331	-2.79e-12	 7.11840	10.56	 9.30	 8.43	 7.31	 6.07	 5.46	 5.27	M2.2
 0.522	 0.568	5.1895	 1.642	51.430	35.952	   -8.268	 0.714	 3.572	 4.646	32.334	-2.79e-12	 7.11220	10.54	 9.28	 8.41	 7.30	 6.07	 5.45	 5.26	M2.1
 0.523	 0.569	5.1940	 1.643	51.431	35.954	   -8.266	 0.714	 3.572	 4.646	32.336	-2.80e-12	 7.10593	10.54	 9.27	 8.41	 7.30	 6.06	 5.45	 5.26	M2.1
 0.524	 0.570	5.1986	 1.645	51.432	35.956	   -8.264	 0.714	 3.572	 4.645	32.338	-2.81e-12	 7.09961	10.53	 9.27	 8.41	 7.29	 6.06	 5.44	 5.25	M2.1
 0.525	 0.571	5.2031	 1.646	51.432	35.958	   -8.262	 0.715	 3.572	 4.645	32.340	-2.84e-12	 7.09322	10.53	 9.27	 8.40	 7.29	 6.05	 5.44	 5.25	M2.1
 0.526	 0.572	5.2076	 1.648	51.433	35.959	   -8.261	 0.716	 3.572	 4.645	32.342	-2.85e-12	 7.08676	10.52	 9.26	 8.40	 7.29	 6.05	 5.44	 5.24	M2.1
 0.527	 0.572	5.2122	 1.649	51.434	35.961	   -8.259	 0.717	 3.573	 4.644	32.344	-2.89e-12	 7.08023	10.50	 9.24	 8.38	 7.28	 6.04	 5.43	 5.24	M2.1
 0.528	 0.573	5.2168	 1.650	51.435	35.963	   -8.257	 0.720	 3.573	 4.644	32.346	-2.88e-12	 7.07362	10.50	 9.24	 8.38	 7.27	 6.04	 5.42	 5.23	M2.1
 0.529	 0.574	5.2214	 1.652	51.436	35.965	   -8.255	 0.719	 3.573	 4.644	32.348	-2.89e-12	 7.06694	10.50	 9.23	 8.37	 7.27	 6.04	 5.42	 5.23	M2.1
 0.530	 0.575	5.2259	 1.653	51.437	35.967	   -8.253	 0.718	 3.573	 4.643	32.350	-2.90e-12	 7.06020	10.49	 9.23	 8.37	 7.26	 6.03	 5.42	 5.23	M2.1
 0.531	 0.575	5.2305	 1.655	51.437	35.969	   -8.252	 0.719	 3.574	 4.643	32.353	-2.94e-12	 7.05337	10.47	 9.21	 8.35	 7.25	 6.02	 5.41	 5.22	M2.1
 0.532	 0.576	5.2351	 1.656	51.438	35.971	   -8.250	 0.722	 3.574	 4.642	32.355	-2.95e-12	 7.04646	10.47	 9.21	 8.35	 7.25	 6.02	 5.40	 5.21	M2.1
 0.533	 0.577	5.2397	 1.657	51.439	35.973	   -8.248	 0.723	 3.574	 4.642	32.357	-2.97e-12	 7.03947	10.47	 9.20	 8.34	 7.24	 6.02	 5.40	 5.21	M2.1
 0.534	 0.578	5.2443	 1.659	51.440	35.974	   -8.247	 0.724	 3.574	 4.642	32.359	-2.99e-12	 7.03239	10.46	 9.20	 8.34	 7.24	 6.01	 5.40	 5.21	M2.1
 0.535	 0.579	5.2489	 1.660	51.441	35.976	   -8.244	 0.725	 3.575	 4.641	32.361	-2.98e-12	 7.02522	10.44	 9.17	 8.32	 7.22	 6.00	 5.38	 5.20	M2.0
 0.536	 0.579	5.2535	 1.662	51.442	35.978	   -8.242	 0.723	 3.575	 4.641	32.363	-3.00e-12	 7.01797	10.44	 9.17	 8.32	 7.22	 6.00	 5.38	 5.20	M2.0
