 1037   0.200  3.1175
 1038   0.200  3.1185
 1039   0.200  3.1195
 1040   0.200  3.1205
 1041   0.200  3.1215
 1042   0.200  3.1225
 1043   0.200  3.1235
 1044   0.200  3.1245
 1045   0.200  3.1255
 1046   0.200  3.1265
 1047   0.200  3.1275
 1048   0.200  3.1285
 1049   0.200  3.1295
 1050   0.200  3.1305
 1051   0.200  3.1315
 1052   0.200  3.1325
 1053   0.200  3.1335
 1054   0.200  3.1345
 1055   0.200  3.1355
 1056   0.200  3.1365
 1057   0.200  3.1375
 1058   0.200  3.1385
 1059   0.200  3.1395
 1060   0.200  3.1405
 1061   0.200  3.1415
 1062   0.200  3.1425
 1063   0.200  3.1435
 1064   0.200  3.1445
 1065   0.200  3.1455
 1066   0.200  3.1465
 1067   0.200  3.1475
 1068   0.200  3.1485
 1069   0.200  3.1495
 1070   0.200  3.1505
 1071   0.200  3.1515
 1072   0.200  3.1525
 1073   0.200  3.1535
 1074   0.200  3.1545
 1075   0.200  3.1555
 1076   0.200  3.1565
 1077   0.200  3.1575
 1078   0.200  3.1585
 1079   0.200  3.1595
 1080   0.200  3.1605
 1081   0.200  3.1615
 1082   0.200  3.1625
 1083   0.200  3.1635
 1084   0.200  3.1645
 1085   0.200  3.1655
 1086   0.200  3.1665
 1087   0.200  3.1675
 1088   0.200  3.1685
 1089   0.200  3.1695
 1090   0.200  3.1705
 1091   0.200  3.1715
 1092   0.200  3.1725
 1093   0.200  3.1735
 1094   0.200  3.1745
 1095   0.200  3.1755
 1096   0.200  3.1765
 1097   0.200  3.1775
 1098   0.200  3.1785
 1099   0.200  3.1795
 1100   0.200  3.1805
 1101   0.200  3.1815
 1102   0.200  3.1825
 1103   0.200  3.1835
 1104   0.200  3.1845
 1105   0.200  3.1855
 1106   0.200  3.1865
 1107   0.200  3.1875
 1108   0.200  3.1885
 1109   0.200  3.1895
 1110   0.200  3.1905
 1111   0.200  3.1915
 1112   0.200  3.1925
 1113   0.200  3.1935
 1114   0.200  3.1945
 1115   0.200  3.1955
 1116   0.200  3.1965
 1117   0.200  3.1975
 1118   0.200  3.1985
 1119   0.200  3.1995
 1120   0.200  3.2005
 1121   0.200  3.2015
 1122   0.200  3.2025
 1123   0.200  3.2035
 1124   0.200  3.2045
 1125   0.200  3.2055
 1126   0.200  3.2065
 1127   0.200  3.2075
 1128   0.200  3.2085
 1129   0.200  3.2095
 1130   0.200  3.2105
 1131   0.200  3.2115
 1132   0.200  3.2125
 1133   0.200  3.2135
 1134   0.200  3.2145
 1135   0.200  3.2155
 1136   0.200  3.2165
 1137   0.200  3.2175
 1138   0.200  3.2185
 1139   0.200  3.2195
 1140   0.200  3.2205
 1141   0.200  3.2215
 1142   0.200  3.2225
 1143   0.200  3.2235
 1144   0.200  3.2245
 1145   0.200  3.2255
 1146   0.200  3.2265
 1147   0.200  3.2275
 1148   0.200  3.2285
 1149   0.200  3.2295
 1150   0.200  3.2305
 1151   0.200  3.2315
 1152   0.200  3.2325
 1153   0.200  3.2335
